Review_ID,Date,Rating,Review_Language,Version,Review_Likes,Review
8801,2023-01-22 18:41:42,2,en,20.46.1,0,"I recently joined Scotiabank but am having second thoughts once I noticed how slow the app is when trying to log in. I have never experienced such a slow banking app with any other financial institution. Also, every time I go to log in, it also asks me for my phone password in addition to my Scotiabank password. Not sure why."
8802,2021-02-11 19:15:32,5,en,20.23.0,0,Gave good instructions and was easy
8803,2023-11-20 15:14:27,4,en,,0,Ok
8804,2021-09-26 00:47:08,1,en,20.30.1,13,"Lousy!! Basics banking functions simply not working or just crashing altogether is common. Customer Service over the phone and online is a complete hell and is not worth your time. Every problem on my end I have tried to get help with is being ""escalated"" to a higher representative but has never been solved. Tldr: G A R B A G E, 0/10"
8805,2023-07-25 18:56:17,2,en,2306.0.2,0,"Fix the auto capture and check deposits. It's garbage and hardly usable. Trying 10x and over, and it still doesn't work, even on dark surfaces. I get the same message over and over about the numbers not being visible while they clearly are"
8806,2022-04-06 21:02:04,1,en,20.36.2,0,Slow to answer the phone and my 30$ march 1 2022. Still having problems getting the money returned We're did my money get etransferd too.... The transaction wasn't confirmed by the 888poker.stie
8807,2022-09-18 13:45:18,2,en,20.42.1,0,Your app keeps telling me to uninstall the app and I think it's a issue with update to date Google play services version the app doesn't support it
8808,2021-12-08 12:12:15,5,en,20.34.3,0,"Stayed for one night. Very clean, breakfast OK, friendly staff. Convenient for through-traffic - right on Trans Canada hwy."
8809,2023-10-04 20:45:26,1,en,2309.0.0,1,The 2 step verification is an annoying feature. If your phone gets stolen you will be locked out of your account on all devices. I really don't see the purpose of it. There has to be a better way to improve security.
8810,2022-07-05 02:16:06,3,en,,0,Ever since the update my app hasn't been able to log in that two step verification is not working
8811,2021-04-01 03:07:15,5,en,20.23.0,0,Works ok for now
8812,2022-11-03 21:38:06,5,en,,0,Good
8813,2023-03-08 15:32:32,1,en,20.47.0,0,Too many geeks ruining online utility.
8814,2023-10-12 00:41:10,1,en,2309.0.0,145,"I'm still annoyed by thus app. it's always updating, or saying something went wrong when I sign in it has currently been a whole day and I still can sign in. I can sign into the website so it not me its the app this is at least once a week."
8815,2023-01-11 19:20:16,5,en,20.45.1,0,Fast
8816,2021-03-01 14:28:33,5,en,20.24.0,0,Great app for personal finance and document management
8817,2023-03-11 14:12:15,2,en,20.47.0,0,The lobby was nice. But the rooms and pool and pool area could use some work. Also the restaurant foodneeds a total makeover.
8818,2022-08-10 07:11:03,1,en,20.41.0,0,"I always used my laptop for scotia banking accounts, yesterday I set up mobile, whatever I tried banking app and today i have no access to scotia online banking throw my laptop . I get message: It looks like you don't have 2-step verification set up.!? whatever i tried to fix this issue, it did not work, why????"
8819,2023-10-26 19:59:58,5,en,2309.0.0,0,wow hahah keep my money hostage haha very finanshel
8820,2021-04-03 22:55:24,2,en,20.25.1,1,Too many issues
8821,2021-12-03 14:28:42,5,en,20.33.2,0,Awesome
8822,2023-04-29 00:32:22,5,en,20.48.0,0,Satisfied. Thanks
8823,2021-12-25 14:37:32,5,en,20.34.3,0,Exceptional !
8824,2023-08-28 14:06:06,5,en,2307.0.1,0,Never have any problems with online banking..... knock on wood
8825,2023-07-15 20:08:14,4,en,2306.0.1,0,fantastic app
8826,2021-06-21 17:57:47,2,en,20.27.0,3,"Can't deposit a cheque since they've updated the app. The image capture is ridiculously annoying and a waste of time. The reduce angle, move closer feature are not helpful heothey don't actually work or provide a correct image. Pls fix! The old version was so much easier and straightforward!"
8827,2022-08-08 19:27:24,1,en,20.41.0,0,The last update rendered the app inoperable.
8828,2023-03-21 10:53:25,5,en,20.47.0,0,Easy to use and very convenient!
8829,2021-05-25 15:35:51,5,en,20.26.0,0,No complaints! Love the new updates
8830,2022-03-16 20:22:41,1,en,,2,"If I could give it a zero I would. Why it asks for the 2SV when I skipped all the time is beyond me. Now I can't get into the app as I use this banking on both my iPad, phone and computer. Now it will only let me in on my phone and not on any devices. Most stupid request any bank has ever put on their people banking with them. The 2SV needs to go so I can use the apps as well as banking on my computer. Well from now on I'll stick to the the standard online banking on my PC!"
8831,2023-07-08 23:11:26,2,en,2306.0.1,2,"earlier versions were good. nice latest update. Sometimes, the app requires multiple sign-ins, does update balances right."
8832,2023-06-14 10:36:35,5,en,2305.1.0,0,Better than the last one.
8833,2022-07-15 20:57:44,1,en,20.40.1,0,Forces you to setup duel factor authentication on your account before allowing you to use the app.
8834,2023-08-27 17:34:30,1,en,2307.0.1,4,The one feature I absolutely loved is gone! When it broke down your spending habits. Wth? And why does it keep glitching??!
8835,2021-10-19 04:02:45,5,en,20.31.1,0,So simple and easy even for someone not good with technology ☆☆☆☆☆
8836,2023-04-03 02:04:53,5,en,20.48.0,0,This banking app works and it's reliable.
8837,2023-09-01 14:08:30,5,en,2308.0.0,0,cool app
8838,2023-05-03 14:57:36,5,en,20.49.1,0,I love Scotiabank
8839,2021-01-05 16:46:54,5,en,20.21.1,0,So far so good!!
8840,2022-06-08 09:01:56,1,en,20.39.0,1,"For such good customer service in the back and with our account managers, this app does not even compare. How can a bank not have a robust online app like everyone else?? Really disappointing I can't do easy banking like e-deposits 😳"
8841,2022-05-13 16:13:32,1,en,20.38.1,3,This 2SV app sucks! It goes to my notification settings but not my e-mail to verify yes its me! What the heck did you do! And I should be able to skip this process if I dont want it. You need to fix this or I will be changing banks very soon! And I have been with SB over 40 yrs!!
8842,2023-12-04 12:20:02,5,en,2310.0.1,0,Very helpful and friendly they do there best to keep you happy
8843,2023-09-08 17:21:22,1,en,2308.0.0,2,Constant errors trying to login. This app is getting ridiculous
8844,2023-12-15 15:16:43,1,en,2311.0.1,44,"This app is completely useless. The 2-step verification process is completely broken as I have to leave the login screen to verify, then when I enter the login screen again it starts the process all over again in a never-ending loop. Crashes constantly. A frustrating and useless waste of time."
8845,2022-12-25 00:37:53,5,en,20.45.1,0,"Very convenient, Awesome app👍👍"
8846,2021-10-09 05:42:13,5,en,20.31.1,0,Working very well
8847,2021-01-22 19:35:53,5,en,20.21.1,0,Very easy to use
8848,2022-04-01 18:11:09,1,en,,0,"App sucks, but not surprising given the bank sucks"
8849,2021-07-27 14:38:53,5,en,20.28.0,0,Good!
8850,2023-07-13 00:24:02,1,en,,1,Worst experience recently
8851,2023-08-04 16:01:21,1,en,2307.0.1,2,"All transactions paid with Samsung pay appears as ""Samsung pay"" and not the merchant name like before. Impossible to keep track of purchases"
8852,2022-02-16 06:39:29,1,en,,0,"It's not updating soon, been 6 days."
8853,2021-11-01 22:36:42,5,en,20.31.1,0,Best
8854,2023-07-16 11:26:09,1,en,2306.0.1,0,"App crashes every time I load it. I'm not sure what's going on, but they should fix it."
8855,2021-12-16 14:30:58,5,en,20.34.3,0,Money arg arg arg arg
8856,2023-10-12 17:46:15,1,en,2309.0.0,1,Absolutely garbage
8857,2021-07-16 09:48:01,5,en,20.28.0,0,Excellent
8858,2021-02-15 19:24:54,5,en,20.23.0,0,"Great app., easy to use..(I am a 74 year old lady). No more standing in line for a teller! I can even send money to my children for birthday gifts."
8859,2023-01-27 09:36:26,5,en,20.46.1,0,Very good Ilike it
8860,2023-10-06 08:56:43,2,en,2309.0.0,20,"After a transaction, the overview ""front page"" of the app which shows the account balances do not update properly. It's only when you tap on each of the account to go into them is when the correct balance amount is shown. please fix this issue. it has not always been like this, but it started happening in the last year or so."
8861,2022-03-05 14:20:24,4,en,20.36.0,1,I haven't found any serious problems and it works well. Though I don't use cheques except at branches only.
8862,2023-10-27 20:37:44,5,en,2309.0.0,0,very easy to use
8863,2023-04-22 15:09:15,5,en,20.48.0,0,very good bank I 👍
8864,2021-12-01 11:24:42,5,en,20.33.2,0,Great thanks.
8865,2021-07-13 19:54:39,5,en,20.28.0,0,User friendly
8866,2021-08-05 08:26:55,5,en,20.29.0,0,best app
8867,2021-06-27 13:25:55,5,en,20.27.0,0,Great
8868,2023-05-10 19:12:55,1,en,20.49.2,0,"Since update cannot send e transfers. Also uninstalled and reinstalled and now it keeps saying ""Your session timed out - please sign in to confirm using the app"". It logs me out and I confirm going through this stupid cycle of trying to log in and getting this ridiculous pop up message."
8869,2023-02-10 09:17:05,5,en,,0,The man who helped me through this step by step was patient. Kind. And in the situation I was in he was everything opposed to from the hell I was woken to. Genuinely amazing gentleman *Xo
8870,2022-04-28 11:52:49,1,en,20.37.2,8,"Last two updates to this app have left it broken. Can't use biometrics to log in and when attempting to set up fingerprint login, the app immediately gives a time out error message and requires you to log in again. I did receive an email from the developer which was of absolutely no help. I don't appreciate being talked down to and I didn't ask for a primer for the app. I asked for a fix that would allow me to use biometrics to login. Please fix it."
8871,2023-11-23 22:20:44,5,en,2310.0.1,0,👍
8872,2022-08-05 00:59:10,1,en,20.8.1,0,Something has happened that I can't even get into the app. It's frustrating. Please review and fix things.
8873,2022-08-25 15:28:03,1,en,20.41.0,0,This app is not working at all and it's been a month now that I am having a problem. I can't sign in at all. So prostrating. I can't do banking online.
8874,2022-03-12 19:54:58,1,en,20.36.1,0,Ever since the new upgrade I can't even log in anymore
8875,2022-12-31 10:47:30,5,en,20.45.1,0,Good 👍
8876,2023-04-27 09:41:42,4,en,20.48.0,0,mobile app is ok . but not able to change email preferences
8877,2021-02-14 09:25:49,4,en,20.23.0,0,Makes banking a lot easier . I don't really have anything wrong I can say about it. Experience is good.
8878,2023-05-05 22:20:44,1,en,20.49.1,0,2 step verification is a pain everytime i try to check the app it asks me to deactivate and activate 2 step verification and it's a never ending cycle!!!!
8879,2021-09-01 22:07:22,5,en,20.29.0,0,Easy to use for everyone.
8880,2021-05-04 23:08:05,1,en,20.26.0,3,Every time I try to type a name or email address to send money i cant the keyboard screws up it adds letters at will and not what your pressing you get multiple letters in a row example NNnooaaaah for the word Noah even when to touch it once . only happens in their app . just started this today ..
8881,2021-09-07 22:55:43,5,en,20.30.1,0,Easy to use
8882,2021-02-04 14:35:52,5,en,20.23.0,0,So easy to use.
8883,2023-11-15 13:37:57,1,en,2310.0.1,1,"App used to be perfectly fine, after the recent update everytime u go to use it, it asks u to retry. And then won't even let u open the app."
8884,2021-10-26 10:10:26,5,en,20.31.1,0,Fantastic
8885,2022-08-07 17:09:52,1,en,20.41.0,0,Not working properly with new update and takes more time to open the menu.
8886,2022-08-11 06:29:27,1,en,20.41.0,1,Pretty horrible. Banking is offline at the moment. I guess moments last weeks these days.
8887,2023-01-30 10:34:31,4,en,20.45.1,0,We were visiting for a hockey tournament. The staff was friendly and accommodating for the kids. 
8888,2021-10-21 22:53:01,5,en,20.31.1,0,Very easy and convenient
8889,2022-08-13 16:17:31,2,en,20.41.0,1,"The app sucks after this new update, it takes forever to load home screen and then app crashes"
8890,2022-08-22 06:57:54,1,en,20.41.0,1,"App developers usually make new versions with superior performance than the previous versions. But Scotiabank app developers do the opposite. Few months ago, they released a version on which cheque deposit was not at all possible. Now the app is super slow with the latest version."
8891,2022-05-24 11:59:38,1,en,20.38.1,80,"Horrible app. For setting up the 2-step verification, it says that it sends a notification to you but no text comes. Glitches often when trying to sign in and you end up with the spinning wheel of death. I had to uninstall the app 3 times before getting it to work. Fix your APP!!! When I try to log in online via desktop computer it sometimes confuses this w/ my mobile phone then says a notification for 2 step verification was sent which it never is."
8892,2022-06-29 23:34:29,5,en,20.39.1,0,Easy to use and time saver
8893,2021-11-03 21:43:16,1,en,20.31.1,0,This 2step security thing is ridiculous. What PIN am i supposed to enter? Nothing works. The only way i can get into my account is to click on forgot password and then it lets me deactivate this dumb thing. Then next time i have to do it all over again to get into my account!!
8894,2021-06-25 10:52:28,4,en,20.27.0,0,"Had a wonderful stay, room was clean and comfortable.  Enjoyed the extra space and kitchenette features in a larger than average room.Very nice."
8895,2022-04-29 03:50:17,1,en,20.37.2,0,"Doesn't let me use the app anymore if I don't enable 2FA/2SV, which I don't want to do. EDIT: Still an inconvenience, would be nice if I wasn't FORCED to enable it, also email verification I wouldn't mind as much but I don't want device verification. In either case I guess I'm stuck using browser only unless this changes."
8896,2022-01-15 19:39:15,1,en,20.34.4,1,"Depositing cheques has been broken since early December. Not sure what ""benefits"" are supposed to come with the updated cheque deposit interface. Hard to consider Scotiabank a good banking experience when there is little experience to be had since you cannot deposit your money with them. Edit Jan. 15: update came. Depositing a cheque still doesn't work regardless if auto capture is on or off. If it's still an issue come February I will be changing banks."
8897,2021-05-15 11:56:44,4,en,20.26.0,0,Since the updgrade it has been so much more eficiente to use this app.
8898,2021-04-25 12:40:49,4,en,20.25.1,0,Very happy with the cleanliness and service at this location. I only stay at Microtels where possible. 
8899,2023-05-04 01:48:37,2,en,20.48.0,0,Works reasonably well. Major disadvantage is that the two step authorisation process only works if I have signed into the app on my phone to receive the code. Extremely poor design. Why would I have to have the app open to open it elsewhere??
8900,2021-02-17 16:36:46,5,en,20.23.0,0,"Easy to use, convenient and fast. I really recommend you download Scotiabank Mobile App."
8901,2022-09-26 23:37:59,1,en,,0,scheduled transfers from line of credit are not correct your customer support people doesn't know anything if you try to schedule a payment from line of credit it doesnt appear on scheduled transfers worst app experience called customer support they dont know anything
8902,2023-02-15 00:22:19,1,en,20.46.2,0,"Ever since the new and un-needed app update, the Scotia app doesn't allow you to pay off your credit cards from your chequing account anymore"
8903,2024-01-15 20:13:25,5,en,2311.0.1,0,Very good
8904,2021-07-23 04:07:04,5,en,20.28.0,0,Great
8905,2023-07-05 15:19:09,5,en,2305.1.0,0,Awesome! :)
8906,2023-11-08 21:03:21,5,en,2310.0.1,0,"Nice apps easy to navigate, accurate and performance"
8907,2021-09-14 22:27:35,5,en,20.30.1,0,Good app
8908,2023-09-21 17:21:48,1,en,20.48.0,0,Garbage
8909,2023-04-22 11:07:38,1,en,20.48.0,1,intrest rates are a joke
8910,2023-11-03 21:09:42,5,en,2309.0.0,0,easy use
8911,2022-07-13 02:36:47,2,en,20.40.1,0,The is not working after last update
8912,2021-11-29 00:16:06,2,en,20.33.2,26,"Login has never been a problem until this new update with the 2SV. My information according to the app is wrong, and when i try to recover a code or verify from another device i don't actually know what device it is sending it to, if it its trying to go to my phone or email it is NOT working, no matter what i do. I rely heavily on budgets and knowing how my numbers are on a regular basis. This is incredibly frustrating."
8913,2021-06-05 01:35:26,1,en,20.26.0,0,Multiple overwriting last 6 months. Customer service telling me the useless stories about this problem.
8914,2021-02-18 20:25:12,5,en,20.23.0,0,Work with finger printing
8915,2021-06-20 14:56:48,4,en,20.27.0,0,Excellent
8916,2023-05-05 18:50:31,4,en,20.49.1,0,"they let me get my hard earned money for a nominal fee, or fee's"
8917,2022-06-24 00:58:08,1,en,20.39.1,0,Cant log in. I put all my information in. The we get to the 2sv. It never sends anything to my phone. How am i to get in to do my banking??
8918,2021-12-22 15:56:35,5,en,20.34.3,0,It's great
8919,2022-03-28 23:14:07,1,en,20.36.2,2,"App doesn't function without 2 Step verification. Fingerprint and security questions are no longer considered good enough for basically useless if you ever want to access your bank account when you cell phone is broken, out of batteries, or intentionally in the other room."
8920,2021-05-21 20:25:46,5,en,20.26.0,0,Very good! Lags a little here and there but overall a very good app
8921,2023-01-15 20:55:00,5,en,,0,Awesome
8922,2023-01-08 13:54:08,2,en,20.45.1,0,We stayed for 2 nights recently. First night was hell as the hotel could not control the noise the guest above me were making. Until 1 am      
8923,2021-10-30 13:48:31,4,en,20.31.1,0,Not too bad though it refuses some transactions
8924,2022-05-17 18:00:59,1,en,20.38.1,0,Can no longer deposit cheques. App glitches off. Frustrating.
8925,2021-09-11 13:11:44,1,en,20.30.1,6,"Very poor app. It allows to book an appointment to see a financial advisor but when you travel so far to visit, the advisor turns up and says they never received an intimation. Such good service by the great bank"
8926,2023-02-07 11:43:17,1,en,20.46.2,0,Dark mode was removed
8927,2022-09-21 00:30:43,1,en,20.42.1,1,The app crashes every night at 11 pm. Every single night.
8928,2022-12-05 09:39:53,5,en,20.44.4,0,Great and easy app to use .
8929,2021-07-24 00:58:02,5,en,20.28.0,0,Really well-designed App - Clean and Easy to use!
8930,2023-05-13 12:31:34,5,en,20.47.0,0,perfect transaction
8931,2023-05-05 07:05:00,5,en,20.47.0,0,I enjoy using this app
8932,2021-04-08 12:24:14,5,en,20.25.1,0,Excellent
8933,2022-01-26 21:32:18,2,en,20.35.0,3,"The latest update will not allow me to skip 2SV and if I do somehow get by it, I can see but can't access my accounts. This app has become extremely frustrating to me. I will just access from my laptop in the future, if needed."
8934,2021-04-03 21:33:59,4,en,20.25.1,1,I enjoy using this app for my day to day transactions. It is easy to navigate & functions well.
8935,2023-04-29 21:19:15,5,en,20.48.0,0,"love my local branch, great people and always helpful"
8936,2021-12-20 13:45:14,1,en,20.34.3,0,They made everything harder. Good for them.
8937,2021-12-05 15:25:20,5,en,20.33.2,0,Great been with Scotiabank forever. The only thing I find challenging is when new updates...but probably just me
8938,2022-07-31 22:27:17,1,en,20.40.1,0,Stop forcing the use of your useless app. I just want to sign in to the browser not get redirected to your stupid app everytime.
8939,2022-06-22 18:15:02,1,en,20.39.1,3,"Could not access accounts with latest update. App kept saying ""log in again"" so I tried PC browser instead, which required 2SV from the phone app that isn't working. Tried reinstalling the app only for it to require 2SV from THE SAME PRIMARY PHONE, which never pops up. I've been charged the monthly account fee now for going under the min. balance at end of day because of this, and I have no way of paying anything or accepting money without taking time off of work to physically go to a branch???"
8940,2021-03-05 12:28:42,5,en,20.24.0,0,Overall very excellent report.  Very quiet.  Room clean and smoke free.  Service staff at desk were excellent.  Nice continental breakfast.
8941,2023-09-09 11:56:31,3,en,2308.0.0,0,For the past several days the app won't work. Logs in and then says 'something went wrong'. Very annoying!!! Can't use it!!!!
8942,2021-08-28 07:24:00,5,en,20.29.0,0,Convenient
8943,2021-01-22 17:04:53,5,en,20.11.3,0,"Performs up to expectation. User-friendly. Minimal keystrokes, well laid out."
8944,2021-12-31 16:41:44,5,en,20.34.3,0,Great App. Easy to navigate.
8945,2021-12-09 02:51:13,1,en,20.34.1,2,"Extremely sloppy auto capture for cheque deposits. Can't even do manual capture anymore since no frame guide is around to follow, making it it impossible to deposit cheque through the app now."
8946,2021-06-19 06:46:52,5,en,20.27.0,0,I use this app
8947,2023-07-17 18:51:19,2,en,2306.0.1,0,App is so buggy
8948,2021-09-21 08:19:47,4,en,20.30.1,0,"Very good overall, ready to use and helpful"
8949,2022-11-22 19:53:11,3,en,20.42.1,1,My App is not working properly. It says that I need to download Microsoft's Office 365 but it is not available for my phone. I need to know what I can do to make my Scotiabank App work properly. Thank you.
8950,2022-06-13 10:46:22,1,en,20.39.0,0,Always down and alway a 30min and up wait time to fix it i have to go the the process at least 1 a month
8951,2021-08-12 13:52:18,5,en,20.29.0,0,"Scotia Mobile Banking App is the best!! Easy to use, not complicated whatsoever. I defiantly recommend!"
8952,2021-01-19 16:48:53,5,en,20.21.1,0,Very quick.
8953,2023-10-06 19:03:06,5,en,2308.0.0,0,Deposit good
8954,2022-02-04 11:38:48,2,en,20.35.0,2,"Ever since updating the app, auto camera capture for cheque deposit no longer works. Please fix this."
8955,2023-04-18 09:09:49,5,en,20.48.0,0,easy to use and full of great features.
8956,2021-02-11 13:57:19,5,en,20.23.0,0,"Easy to use, convenient, trusted"
8957,2022-11-29 07:41:24,1,en,20.44.3,0,"Since the recent update, When you type in a recurring bill, it disappears after a couple of days from the payment schedule. Can't cancel or edit payment."
8958,2023-04-25 12:13:58,4,en,20.48.0,0,"Consider this.....right next palm beach, dubai Locks.....Historical hotel....Like a hotel used to be....!.....Scrumptious menu with view of the Locks....Very clean...Smiling and knowledgeable staff....Loved out room....we'll be back next summer..   "
8959,2021-04-18 10:08:53,5,en,20.25.1,0,"We were treated very nicely ,the room was very clean ,the breakfast was very good.Our favourite place to stay in the city."
8960,2022-09-01 22:51:55,1,en,20.42.1,0,"App is fine for now... just an advice like that ... you should maybe deal with a manager at their office in your own town if you want avoid problem before using fully this app ... me as a new customer ... I find my new experience with Scotia very frustrating... I never imaginated a ""formal"" and boring Welcome as they did to me. Hope they to their job quickly ... but I not enjoy my experience right now ..."
8961,2023-12-01 11:03:50,5,en,2310.0.1,0,"It works as it should, I'm very pleased with it."
8962,2023-04-19 20:20:53,5,en,20.48.0,0,it works fast no problems
8963,2021-11-11 02:38:40,1,en,20.31.1,0,Don't like it
8964,2021-12-29 13:58:22,5,en,20.34.3,0,Great
8965,2023-02-04 21:11:10,5,en,20.46.2,0,Awesome
8966,2022-02-26 15:10:47,1,en,20.36.0,4,Since the latest update the it crashes constantly and on the app widget the wheel just spins and won't show any information. Tried Uninstaller it and reinstalling it as well
8967,2023-08-19 16:50:07,1,en,,0,It won't let me transfer on the app
8968,2022-01-14 20:40:13,1,en,20.34.4,0,"I'm not able to click on my credit card to see my balance anymore, really frustrating bug that makes the app pretty useless!"
8969,2021-06-21 09:56:50,1,en,,0,It's not downloading
8970,2021-05-18 13:08:13,4,en,20.26.0,0,Excellent easy to use !!
8971,2022-11-01 02:23:43,1,en,20.43.2,1,this is no longer working with my phone get rid of 2VS 'Its just stressing me out really bad where im going to hospital. get ready for lawsuit
8972,2022-12-12 19:58:12,1,en,20.45.0,0,App forces unwanted security features and messes up all saved passwords. Makes me want to move my mortgage
8973,2023-08-03 13:31:17,3,en,2306.0.2,0,good
8974,2023-05-04 00:44:37,1,en,20.49.1,1,2 step V keeps telling me there is a problem. I have to turn it off then on again every time I want to check my balance. This is ridiculous!
8975,2021-06-26 06:29:28,1,en,20.27.0,1,"I've had this app for about 17months now, I haven't been able to sign in to my account, I can sign in via web browser but strangely the app doesn't work."
8976,2021-04-13 17:34:47,3,en,20.25.1,0,Does what I need it to do. I would give 5 stars if my balance showed more zeros though
8977,2021-10-09 09:01:52,5,en,20.31.1,0,excellent
8978,2022-05-09 20:11:59,5,en,20.38.1,0,"It's very important app and I really like it, but it would be much more important if you add the option send money internationally with Scotiabank money transfer"
8979,2023-04-11 18:18:43,5,en,20.48.0,0,I like it
8980,2023-04-28 06:34:22,5,en,20.48.0,0,it's awesome
8981,2021-04-21 09:57:26,5,en,20.25.1,1,"Very solid app so far, no bugs or issues yet. The cheque deposit feature is especially helpful right now."
8982,2023-05-05 11:04:30,2,en,20.49.1,1,App was working perfectly fine until a day ago when it asked me to update my 2SV I did let me into the app was able to check my balance once and now I can't even log into the app(it tells me to update my 2SV and it says try again or failed when i try to)
8983,2022-02-20 07:23:15,1,en,20.35.0,0,worked great then they brought in 2 step verification which i am forced to use so i will be deleting the app
8984,2022-01-11 11:42:49,1,en,20.34.3,0,Impossible to deposit a cheque. Other than that great
8985,2023-04-25 13:32:35,4,en,20.48.0,0,It is a very nice Holiday Inn. The rooms are clean and comfortable the staff were very helpful.Great value but not posh.
8986,2021-02-16 17:41:05,5,en,20.23.0,0,First use very easy.
8987,2023-07-19 12:53:47,1,en,2306.0.1,0,"It keeps saying it has a bug in the app and to update but there is no update, I already reinstall stalled and now it is happening again"
8988,2021-03-29 21:01:55,5,en,20.25.1,0,Great app.
8989,2021-10-26 07:18:13,1,en,20.31.1,9,"New 2-step verification feature requires you to divulge your mobile lock screen pin number in order to verify your identity, before you are allowed to access the app. Wildly inappropriate. Scotia has no right to request pin information for my devices. That has nothing to do with their services. Suspicious feature! Reported it to the RCMP and BBB. The fact that it is not stored on or accessible to Scotiabank is irrelevant. You don't have the right to require this. No customer should allow it."
8990,2021-02-15 09:57:45,5,en,20.23.0,0,Great !
8991,2023-08-15 17:08:39,1,en,2307.0.1,0,Totally disappointed as how low interesting rate you provide to close accounts for three years. Shame on you.
8992,2023-12-27 00:25:26,5,en,2311.0.1,0,amazing
8993,2023-12-05 09:13:28,1,en,2311.0.0,0,Can't even sign in. Says session timed out right away. And can't use online banking because I need the app to set up 2fa.
8994,2023-08-23 18:19:53,1,en,2307.0.1,0,Very confusing! I'm still trying to set it up
8995,2021-06-20 10:27:17,5,en,20.27.0,0,"From reserving to checking out, the experience was very good. Staff quite cordial and pleasant.Thank You!"
8996,2021-10-14 14:21:12,5,en,20.31.1,0,Quick & user friendly considering im a non tecky person
8997,2022-10-21 12:18:26,1,en,20.43.0,1,"Complete Trash. When you try to do online banking through a PC, it forces you do download this app for 2FA. Okay. But then, once you're in, nothing happens on the browser. And you're forced to do banking only through the app. I'm considering closing my bank account with Scotia. This is ridiculous. Either get 2FA working or make it text. Clearly you don't know how to design your products so that their seamless with what the customer is trying to do. Deserves 0 stars."
8998,2023-07-18 09:37:43,1,en,2306.0.1,0,The most worst application I have seen to deposit the cheque over the phone.
8999,2021-05-19 08:51:15,1,en,20.26.0,0,recently typing it automatically doubles the letters
9000,2023-06-09 19:52:42,4,en,2305.1.0,0,going to install auto deposit.
9001,2021-03-03 09:43:52,5,en,20.24.0,0,Simple strait forward to use
9002,2022-12-15 14:28:23,1,en,20.45.1,0,It keeps saying that I don't have a good internet even we have own strong wifi connection 🙄I hate when I try to open and I can't open it.Not useful app.
9003,2021-03-10 18:30:03,1,en,20.24.0,0,Deposit cheques can be a pain
9004,2021-04-16 11:21:09,5,en,20.25.1,0,Great for all your banking needs
9005,2021-05-04 00:08:12,5,en,20.25.1,0,Completely AWESOME 👌.
9006,2021-03-15 12:44:05,5,en,20.24.0,0,very noisy upstairs   the Best was super comfy  and very freindly  and professional  Any  Discounts??    Thank You      
9007,2024-01-04 19:14:28,5,en,2311.0.1,0,Excellent Bank Customer Service
9008,2023-11-21 12:16:26,5,en,2308.0.0,0,goid
9009,2021-10-30 12:56:29,5,en,20.31.1,1,I used to like the app but I haven't been able to log in for the past 5days. UPDATE: The app was fixed and it's has been working PERFECT ever since. I love it. So easy to use. So it's now five stars for me. One love from Waterloo Ontario❤❤❤
9010,2022-08-15 18:59:59,1,en,20.41.0,1,- Always keeps shutting down - Very buggy
9011,2023-09-01 11:14:21,2,en,2308.0.0,0,"Fix the cheque deposit AI. It blocks you from being able to deposit a cheque because it thinks the amount is wrong. If you can't get the AI to do something as simple as recognize numbers then remove it as a feature because a feature that is broken isn't really a feature, it's an inconvenience."
9012,2021-11-26 06:32:08,5,en,20.32.0,0,"Straight forward, easy to use ui, does everything it's supposed to, no bugs."
9013,2022-11-02 00:42:23,1,en,20.43.2,0,There's always some stupid maintenance problem happening whenever I need to pay bills. Kind of hard to live normally when I can't make bill payments because they can't do their job properly
9014,2021-07-01 22:17:10,5,en,20.27.0,0,Works well
9015,2021-01-12 08:26:10,5,en,20.21.1,0,Just cool
9016,2023-07-06 17:55:39,5,en,2305.1.0,0,best thing ever. Use this app always and have never had an issue.
9017,2022-11-09 09:28:25,1,en,20.44.1,0,"My fingerprint reader is damaged. Shouldn't be a problem for signing in to my banking app that has a password option, but it refuses to work without a fingerprint now, so the app is now completely useless for me."
9018,2021-04-13 13:32:52,5,en,20.21.1,0,Best app ever
9019,2023-06-29 13:11:52,1,en,2305.1.0,0,This App doesn't work. Whenever I try to login it's saying my Password and Username is incorrect and when I use the website it does work. Worst app ever
9020,2023-10-24 10:36:38,5,en,2309.0.0,0,Does what it says it should
9021,2021-05-25 20:14:40,5,en,20.26.0,0,I don't use it a lot. I do like having this option.
9022,2023-04-03 14:13:14,3,en,20.48.0,0,"Never had issues logging in, but often half the components of the app don't work."
9023,2023-05-06 23:41:32,2,en,20.49.1,0,As of right now I am having quite the issue with the 2-step Verification. I've uninstalled the app and reinstalled it as well as uninstalled the 2-step Verification and reinstalled it I'm still having issues
9024,2023-08-17 08:52:49,5,en,2307.0.1,0,good
9025,2021-03-29 16:44:12,5,en,20.25.1,2,Edit: issue has been resolved. Cannot use the app as it keeps saying to enable 2sv and then has an error. So I cannot do my banking.
9026,2023-05-21 00:34:17,2,en,20.49.2,0,Used to be a three stars but now it is to due to the fact that it will continuously prompt you to trust your device with 2-step Verification which I don't want to do and there is no way to disable this prompt which makes it annoying therefore I am dropping from 3 stars to 2 stars
9027,2021-12-09 17:38:38,1,en,20.30.1,0,Forced 2SV! Why? What now is that the trend? Change back PLEASE!
